300,2,128,1e-05,10,10,Wame,0.85,0.5700325732899023,0.5096467050864445,0.5667752442996743,0.598095715359559,0.5124029065397143,0.6164829659318637,0.6059619238476954,0.6019539078156313,0.5373246492985972,0.5964428857715431,0.6013513513513513,0.5135135135135135,0.5990990990990991,0.6013513513513513,0.49324324324324326,0.5914221218961625,0.600451467268623,0.6094808126410836,0.5349887133182845,0.5891647855530474,17.967542718048207,0,107,0,0,1,48,47,5,2,97,97,120,3,41,5,5,4,47,36,31,5,104,82,16,0.5374831481409762,0.6092561452414852,0.5328954935898671,0,107,71,130,1,48,44,2,2,96,0,0,3,42,0,0,4,47,25,56,5,104,88,28,0.3961697058227884,0.4930478013844488,0.43130569560191007,0,107,0,0,1,48,44,8,2,96,91,68,3,42,25,27,4,47,17,42,5,104,89,33,0.48614898514764776,0.6128821311667056,0.5390009533359228,0,108,0,0,1,47,41,19,2,96,87,28,3,42,12,58,4,47,38,23,5,104,89,49,0.47986033329880406,0.6214307633855506,0.5407543829626422,0,108,0,0,1,48,0,0,2,96,83,76,3,42,18,41,4,47,34,83,5,103,84,25,0.31472296946840267,0.47201549963440587,0.36908383534395744,0,107,0,0,1,48,42,14,2,96,91,78,3,42,21,18,4,47,28,46,5,103,80,25,0.49453436953365687,0.615893396107324,0.5408406608968969,0,107,0,0,1,48,48,14,2,96,90,74,3,41,24,27,4,47,34,43,5,104,70,19,0.5036062611621925,0.6532245053424348,0.5600916321726359,0,107,0,0,1,48,45,22,2,96,91,63,3,41,13,14,4,47,27,45,5,104,94,29,0.48054333428457663,0.6134673460584851,0.529156163631543,0,107,1,0,1,48,47,36,2,96,89,61,3,41,19,54,4,47,6,40,5,104,75,15,0.5639400803360703,0.5379706415267994,0.4492024122737406,0,107,0,0,1,48,45,44,2,96,85,20,3,41,18,35,4,47,29,16,5,104,84,67,0.4759167106217457,0.6144424401997702,0.5291570810045884
300,2,128,1e-05,20,10,Wame,0.85,0.572287647206214,0.5875720370834377,0.41493360060135304,0.6098722124780757,0.7311450764219494,0.5718937875751503,0.37374749498997994,0.75,0.6144789579158316,0.5057615230460922,0.5945945945945946,0.5945945945945946,0.4572072072072072,0.5990990990990991,0.722972972972973,0.5553047404063205,0.3611738148984199,0.7516930022573364,0.6139954853273137,0.5056433408577878,36.26895868207794,0,107,0,0,1,48,44,27,2,97,88,77,3,41,3,14,4,47,34,23,5,104,95,39,0.43916144722912415,0.5889866145000053,0.4944775467854194,0,107,18,1,1,48,47,3,2,96,91,72,3,42,17,21,4,47,10,30,5,104,81,53,0.6245827771041761,0.5819469414089368,0.5471929979986073,0,107,0,0,1,48,16,16,2,96,36,25,3,42,20,104,4,47,40,81,5,104,91,15,0.4067538892395936,0.48509793988517386,0.4070699540280395,0,108,19,0,1,47,40,5,2,96,78,33,3,42,11,54,4,47,32,59,5,104,86,27,0.6455887765606959,0.6015281097284643,0.5640672207733871,0,108,75,21,1,48,43,3,2,96,73,8,3,42,15,23,4,47,29,29,5,103,86,39,0.7000006697826233,0.6933016724156209,0.6928022347870474,0,107,0,0,1,48,40,9,2,96,95,86,3,42,6,18,4,47,27,43,5,103,78,41,0.4387274799415699,0.5495872413380418,0.47612036524607526,0,107,0,0,1,48,4,2,2,96,29,129,3,41,5,21,4,47,31,27,5,104,91,104,0.340611348007676,0.34032372571066133,0.28748669643733465,0,107,103,42,1,48,7,0,2,96,87,16,3,41,13,13,4,47,31,13,5,104,92,26,0.7565352488726318,0.6459938631992397,0.6407641404451863,0,107,1,0,1,48,46,53,2,96,86,63,3,41,19,10,4,47,29,14,5,104,91,31,0.686220055063898,0.6364913953002127,0.5565034994252995,0,107,0,0,1,48,14,1,2,96,83,86,3,41,20,28,4,47,17,49,5,104,90,55,0.45323161218250024,0.4785236035154951,0.4240123771361865
300,2,128,1e-05,50,10,Wame,0.85,0.7792533199699323,0.5747932848910048,0.5472312703583062,0.6890503633174643,0.768479077925332,0.5901803607214429,0.591182364729459,0.6134769539078156,0.7299599198396793,0.7031563126252505,0.795045045045045,0.5608108108108109,0.5472972972972973,0.6711711711711712,0.7680180180180181,0.5869074492099323,0.600451467268623,0.6139954853273137,0.7020316027088036,0.690744920993228,93.84407665906474,0,107,93,18,1,48,32,2,2,97,85,16,3,41,21,26,4,47,34,11,5,104,88,18,0.775525202045547,0.7489779047315613,0.7577971787478379,0,107,0,0,1,48,47,31,2,96,83,86,3,42,5,25,4,47,24,12,5,104,90,41,0.4356740995019716,0.5564700887174291,0.47593440480638805,0,107,0,0,1,48,12,1,2,96,83,73,3,42,21,32,4,47,40,74,5,104,87,21,0.5012978947918857,0.5503642707765048,0.468654528589078,0,108,35,3,1,47,40,20,2,96,87,22,3,42,17,46,4,47,31,39,5,104,88,16,0.6574561157844017,0.6653130204770276,0.6292956655988206,0,108,92,11,1,48,36,1,2,96,77,17,3,42,16,31,4,47,42,30,5,103,78,13,0.7443712525037617,0.73929769013537,0.7331966132983571,0,107,0,0,1,48,45,14,2,96,85,68,3,42,21,32,4,47,33,47,5,103,76,22,0.48375067318909953,0.6271514006518396,0.5403102711295679,0,107,6,2,1,48,46,6,2,96,86,48,3,41,20,57,4,47,31,41,5,104,77,23,0.6227837074456765,0.6330008990900515,0.5645112212965905,0,107,27,0,1,48,41,0,2,96,74,49,3,41,6,20,4,47,28,26,5,104,96,76,0.6515088834038048,0.5904165859901253,0.5715574287971825,0,107,72,6,1,48,43,18,2,96,68,20,3,41,13,24,4,47,30,25,5,104,85,39,0.6638353327265014,0.674957099718029,0.6622803835146235,0,107,50,5,1,48,43,3,2,96,87,11,3,41,16,57,4,47,30,18,5,104,80,43,0.7043688676795795,0.6778575994949535,0.674368550095367
300,2,128,1e-05,100,10,Wame,0.85,0.6249060385868204,0.6389376096216487,0.5697820095214232,0.6068654472563267,0.5652718616887998,0.6698396793587175,0.656312625250501,0.658817635270541,0.623997995991984,0.592685370741483,0.6171171171171171,0.6193693693693694,0.6013513513513513,0.6216216216216216,0.5720720720720721,0.6320541760722348,0.6162528216704289,0.6794582392776524,0.5688487584650113,0.582392776523702,193.72668450698256,0,107,7,0,1,48,41,7,2,97,90,31,3,41,17,76,4,47,39,43,5,104,80,13,0.68609813805443,0.6435124047625846,0.5788711674240086,0,107,27,1,1,48,27,0,2,96,85,41,3,42,21,44,4,47,27,50,5,104,88,33,0.6733146483131089,0.6034791744208378,0.5826658705277538,0,107,34,4,1,48,10,8,2,96,75,46,3,42,30,46,4,47,40,65,5,104,78,8,0.6254655126067368,0.6037816477920127,0.5531805094931204,0,108,3,1,1,47,41,2,2,96,87,82,3,42,16,18,4,47,35,29,5,104,94,36,0.6598035716413803,0.6393079315286762,0.5793980631070671,0,108,0,0,1,48,32,2,2,96,79,69,3,42,25,34,4,47,34,61,5,103,84,24,0.50572693042438,0.6039599440788502,0.5330266772393121,0,107,20,2,1,48,42,14,2,96,83,37,3,42,20,41,4,47,33,40,5,103,82,29,0.6449033269113348,0.6501556436338524,0.5984988333441447,0,107,24,1,1,48,47,8,2,96,79,94,3,41,19,40,4,47,28,9,5,104,76,18,0.6930823577899984,0.636051824086755,0.6129936252869627,0,107,92,20,1,48,44,6,2,96,10,1,3,41,31,79,4,47,32,19,5,104,92,17,0.7273042233274177,0.7003684044777106,0.6420941226505289,0,107,59,5,1,48,6,26,2,96,60,17,3,41,16,52,4,47,35,65,5,104,76,26,0.5364979893465099,0.5278493089051606,0.5068887722090704,0,107,1,0,1,48,45,14,2,96,87,14,3,41,18,105,4,47,30,7,5,104,77,45,0.7020663030207865,0.6118004453935778,0.5596837638635013
300,2,128,1e-05,200,10,Wame,0.85,0.5672763718366324,0.6502129792032072,0.6341768980205462,0.6958155850663994,0.5975945878226009,0.6583166332665331,0.4125751503006012,0.7046593186372746,0.5929358717434869,0.7009018036072144,0.527027027027027,0.6328828828828829,0.6531531531531531,0.713963963963964,0.6126126126126126,0.6027088036117382,0.46275395033860045,0.6862302483069977,0.5778781038374717,0.6930022573363431,389.65480293903966,0,107,0,1,1,48,40,9,2,97,69,51,3,41,26,86,4,47,22,16,5,104,77,47,0.47056408301787694,0.5645482671249848,0.49894031743709744,0,107,25,3,1,48,40,15,2,96,87,55,3,42,9,29,4,47,31,19,5,104,89,42,0.6281728907834718,0.6171429343810781,0.5832973170719044,0,107,45,2,1,48,47,18,2,96,90,77,3,42,20,26,4,47,0,1,5,104,88,30,0.5666652013051988,0.6099286227790901,0.5580038141636213,0,108,78,10,1,47,38,2,2,96,85,15,3,42,24,36,4,47,14,32,5,104,78,32,0.6833003952558828,0.6725750731734775,0.6729106651568145,0,108,25,0,1,48,30,0,2,96,77,11,3,42,29,125,4,47,30,15,5,103,81,21,0.7540160003377449,0.6289577741036204,0.6200772205265023,0,107,30,8,1,48,39,4,2,96,83,21,3,42,21,101,4,47,32,22,5,103,62,20,0.6692247754292612,0.6233749960852729,0.6101611929825322,0,107,1,1,1,48,44,10,2,96,39,21,3,41,17,112,4,47,27,36,5,104,77,58,0.5159232599107085,0.5102915513152754,0.45272571283319624,0,107,59,8,1,48,37,7,2,96,82,18,3,41,18,33,4,47,32,60,5,104,76,13,0.6827009922541937,0.6711744256669664,0.6597573680920829,0,107,16,0,1,48,39,3,2,96,50,74,3,41,24,49,4,47,36,18,5,104,91,43,0.6677225837630569,0.618198224013459,0.5800007539382226,0,107,55,8,1,48,33,5,2,96,83,31,3,41,11,31,4,47,34,18,5,104,91,43,0.6773937490737012,0.6554664938613495,0.65360194739309
300,2,256,1e-05,10,10,Wame,0.85,0.6652468053119519,0.7484339764470057,0.7769982460536207,0.7905286895514908,0.8278626910548734,0.7582665330661322,0.7893286573146293,0.8341683366733467,0.7928356713426854,0.8128757515030061,0.6599099099099099,0.7725225225225225,0.7815315315315315,0.7792792792792793,0.7905405405405406,0.7584650112866818,0.7674943566591422,0.8036117381489842,0.7765237020316027,0.8081264108352144,11.070270170923322,0,107,24,4,1,48,47,24,2,97,90,11,3,41,23,66,4,47,31,38,5,104,78,8,0.6708138116383022,0.6836418102458038,0.6273239958007221,0,107,66,10,1,48,46,42,2,96,91,7,3,42,20,8,4,47,28,10,5,104,92,24,0.760658503624526,0.7466038285939112,0.7337570217418562,0,107,82,3,1,48,46,22,2,96,83,10,3,42,3,15,4,47,30,10,5,104,103,37,0.6976717568737235,0.7148971443345324,0.6932490767423061,0,108,107,4,1,47,16,0,2,96,86,19,3,42,11,13,4,47,33,40,5,104,93,22,0.7503492271713744,0.6808771327831611,0.6789125420474811,0,108,105,8,1,48,31,2,2,96,87,20,3,42,7,8,4,47,30,22,5,103,91,33,0.7431903837814864,0.702127540032286,0.7043729926080698,0,107,61,2,1,48,47,37,2,96,92,21,3,42,10,8,4,47,31,12,5,103,95,27,0.7328518970847849,0.7212655435352747,0.6961362854073001,0,107,102,8,1,48,17,3,2,96,87,19,3,41,5,10,4,47,35,34,5,104,94,29,0.7004724661109606,0.6640276531877048,0.6519486402106388,0,107,96,0,1,48,45,6,2,96,85,21,3,41,5,20,4,47,30,7,5,104,95,33,0.7395396740721686,0.7323039264438448,0.7302090430220055,0,107,73,9,1,48,46,29,2,96,90,19,3,41,18,9,4,47,28,13,5,104,89,20,0.7492287610936929,0.7447691043086225,0.7333265307658544,0,107,88,5,1,48,45,14,2,96,93,18,3,41,10,7,4,47,32,15,5,104,90,26,0.7652891147147852,0.7531363374634749,0.7439221146482802
300,2,256,1e-05,20,10,Wame,0.85,0.739664244550238,0.7709847156101228,0.7795038837384114,0.8108243547982962,0.8128288649461288,0.7895791583166333,0.8081162324649298,0.7592685370741483,0.8086172344689379,0.7883266533066132,0.7612612612612613,0.740990990990991,0.7680180180180181,0.795045045045045,0.8040540540540541,0.7629796839729119,0.7855530474040632,0.7652370203160271,0.7990970654627539,0.7878103837471784,21.796029025921598,0,107,72,6,1,48,46,11,2,97,84,13,3,41,21,25,4,47,34,35,5,104,81,16,0.730066792847401,0.7519425736924729,0.7325806503679536,0,107,65,5,1,48,45,31,2,96,87,16,3,42,16,14,4,47,30,26,5,104,86,23,0.7038958884388982,0.7162333276216503,0.6948536734712404,0,107,85,16,1,48,33,16,2,96,92,21,3,42,20,15,4,47,28,16,5,104,83,19,0.7251217560313039,0.7183729894693803,0.719798869307084,0,108,80,7,1,47,39,24,2,96,87,11,3,42,20,11,4,47,33,12,5,104,94,26,0.7646951513259053,0.7598237107323987,0.7551888616518653,0,108,94,6,1,48,27,8,2,96,89,15,3,42,23,15,4,47,39,26,5,103,85,17,0.7676323822364287,0.7604337839686511,0.7575242378825994,0,107,99,9,1,48,16,1,2,96,91,21,3,42,18,17,4,47,29,40,5,103,85,17,0.7397086733227346,0.6795531780789313,0.6808397807986766,0,107,85,15,1,48,43,9,2,96,84,11,3,41,15,11,4,47,29,27,5,104,92,22,0.7438218944785855,0.738786029407589,0.735956979595613,0,107,90,3,1,48,27,2,2,96,78,9,3,41,18,13,4,47,33,47,5,104,93,30,0.7574284774396784,0.7085840523960404,0.7154710027798212,0,107,82,3,1,48,45,13,2,96,87,14,3,41,17,13,4,47,30,23,5,104,93,23,0.7560637717286839,0.7595446546832623,0.7517999643325322,0,107,90,8,1,48,40,1,2,96,81,21,3,41,9,12,4,47,37,15,5,104,92,37,0.7568971557951061,0.7349277418251606,0.7371006503003846
300,2,256,1e-05,50,10,Wame,0.85,0.7797544475068905,0.7246304184414933,0.7123527937860186,0.7481834126785267,0.7519418692057128,0.7572645290581163,0.6189879759519038,0.7747995991983968,0.562625250501002,0.7870741482965932,0.759009009009009,0.704954954954955,0.7454954954954955,0.7094594594594594,0.7342342342342343,0.7652370203160271,0.6275395033860045,0.7742663656884876,0.54627539503386,0.7832957110609481,54.08830162906088,0,107,67,3,1,48,42,6,2,97,88,17,3,41,17,24,4,47,34,32,5,104,89,25,0.7301209185184289,0.7336987252623781,0.7227111824366506,0,107,66,5,1,48,44,23,2,96,83,16,3,42,18,28,4,47,23,30,5,104,79,29,0.6635709690893411,0.6792701575368358,0.6620744006590042,0,107,51,0,1,48,47,13,2,96,83,30,3,42,29,25,4,47,34,29,5,104,87,16,0.7398710630928939,0.761800736892082,0.7288544264214276,0,108,74,18,1,47,30,10,2,96,84,20,3,42,13,39,4,47,27,18,5,104,87,24,0.665970652926167,0.6531689022823776,0.6570849606856074,0,108,78,6,1,48,38,0,2,96,85,19,3,42,0,3,4,47,34,47,5,103,91,43,0.6407894474842111,0.6677008260842955,0.6409005699062235,0,107,60,1,1,48,45,37,2,96,93,19,3,42,26,20,4,47,33,17,5,103,82,10,0.7465443211938273,0.7640482411713095,0.7355285464329185,0,107,0,0,1,48,46,30,2,96,86,75,3,41,27,30,4,47,34,17,5,104,85,13,0.5245204107570512,0.6755691999432268,0.582946383602375,0,107,79,4,1,48,40,8,2,96,83,11,3,41,21,26,4,47,36,29,5,104,84,22,0.7435377967200015,0.7536798833546751,0.7431210601761683,0,107,0,0,1,48,41,47,2,96,86,19,3,41,20,87,4,47,5,17,5,104,90,31,0.4071578296615557,0.5349287453594667,0.44564339596286157,0,107,73,2,1,48,40,5,2,96,86,12,3,41,15,12,4,47,37,39,5,104,96,26,0.7615093582238711,0.7479290469145954,0.7402284671302244
300,2,256,1e-05,100,10,Wame,0.85,0.781508393886244,0.6760210473565522,0.6857930343272363,0.7549486344274617,0.7569531445752944,0.7930861723446894,0.7302104208416834,0.6598196392785571,0.8226452905811623,0.6087174348697395,0.786036036036036,0.6779279279279279,0.6418918918918919,0.7094594594594594,0.75,0.7742663656884876,0.7042889390519187,0.6591422121896162,0.8036117381489842,0.6162528216704289,109.18193603598047,0,107,77,7,1,48,45,17,2,97,86,10,3,41,21,18,4,47,30,20,5,104,90,23,0.745538027843185,0.7599336193408149,0.7481176731377327,0,107,39,2,1,48,44,37,2,96,81,13,3,42,15,36,4,47,31,12,5,104,91,43,0.6750473122700237,0.6694366622005069,0.639667427454165,0,107,37,0,1,48,40,31,2,96,75,8,3,42,18,67,4,47,32,21,5,104,83,32,0.667378693456277,0.6446461902224728,0.6176003429156641,0,108,53,0,1,47,42,35,2,96,89,14,3,42,17,19,4,47,23,32,5,104,91,29,0.6763782648481156,0.6800941170400391,0.6549424395961115,0,108,96,2,1,48,7,2,2,96,91,18,3,42,21,23,4,47,38,49,5,103,80,17,0.7218381007216825,0.6779747593854958,0.6534990033235392,0,107,80,3,1,48,44,9,2,96,87,16,3,42,11,20,4,47,32,23,5,103,89,29,0.7215997457885986,0.7295689522843328,0.7203358264210026,0,107,78,24,1,48,28,9,2,96,77,15,3,41,14,30,4,47,34,16,5,104,81,37,0.673840276165063,0.6596837421804896,0.6640927284674033,0,107,74,6,1,48,45,11,2,96,44,13,3,41,12,24,4,47,29,20,5,104,88,77,0.6598341090811624,0.6405466946598203,0.6336869892235114,0,107,99,11,1,48,28,2,2,96,89,15,3,41,20,11,4,47,30,21,5,104,90,27,0.7819549862941528,0.7378562795500502,0.7504452009143822,0,107,0,0,1,48,44,43,2,96,88,15,3,41,15,71,4,47,38,17,5,104,88,24,0.5018596732910975,0.6423085793869395,0.5554012147724549
300,2,256,1e-05,200,10,Wame,0.85,0.7434227010774243,0.7677273866198948,0.6670007516913055,0.7065898271109997,0.7531946880481083,0.7873246492985972,0.7788076152304609,0.7464929859719439,0.749749498997996,0.8429358717434869,0.740990990990991,0.7432432432432432,0.6396396396396397,0.7184684684684685,0.7319819819819819,0.7697516930022573,0.801354401805869,0.7381489841986456,0.7584650112866818,0.8058690744920993,217.6401493459707,0,107,82,7,1,48,35,3,2,97,80,14,3,41,8,39,4,47,34,16,5,104,90,36,0.7096605427015718,0.6840291494696826,0.6923070537220585,0,107,64,1,1,48,47,17,2,96,83,18,3,42,8,17,4,47,36,33,5,104,92,28,0.6915297266547508,0.7138216438369301,0.6845059251937747,0,107,22,3,1,48,44,8,2,96,83,24,3,42,22,51,4,47,33,54,5,104,80,20,0.6637558314278416,0.6636709048750458,0.6150878429635553,0,108,56,2,1,47,40,21,2,96,84,15,3,42,22,45,4,47,34,14,5,104,83,28,0.7090298474687101,0.7149788417518913,0.6947550364792753,0,108,77,12,1,48,38,12,2,96,82,20,3,42,15,23,4,47,31,21,5,103,82,31,0.6909407521700758,0.6952716877297714,0.6910068009848419,0,107,98,27,1,48,18,1,2,96,80,12,3,42,16,21,4,47,40,19,5,103,89,22,0.7521889957272477,0.7033858440738584,0.7041268036238694,0,107,84,9,1,48,42,2,2,96,90,16,3,41,16,28,4,47,34,18,5,104,89,15,0.7633466021692588,0.7611606862498944,0.7605401821237038,0,107,79,8,1,48,33,3,2,96,81,10,3,41,20,48,4,47,32,18,5,104,82,29,0.7312798199297778,0.704447539558242,0.7093357374510015,0,107,63,5,1,48,43,19,2,96,81,14,3,41,19,30,4,47,42,25,5,104,88,14,0.7250027376658847,0.7552589802731814,0.7272364967185916,0,107,101,4,1,48,40,2,2,96,81,11,3,41,16,29,4,47,37,13,5,104,82,27,0.7737616050707526,0.7644913417386578,0.7680589796269693
300,2,512,1e-05,10,10,Wame,0.85,0.7609621648709597,0.8398897519418692,0.8303683287396643,0.8243547982961664,0.8451515910799299,0.7945891783567134,0.7955911823647295,0.7600200400801603,0.8486973947895792,0.7850701402805611,0.7522522522522522,0.8513513513513513,0.831081081081081,0.8355855855855856,0.8085585585585585,0.7674943566591422,0.801354401805869,0.7697516930022573,0.837471783295711,0.7878103837471784,6.792251346050762,0,107,105,12,1,48,4,1,2,97,86,12,3,41,20,17,4,47,37,48,5,104,82,20,0.7257905241064478,0.6691233569593544,0.6400062927155513,0,107,103,5,1,48,38,0,2,96,94,18,3,42,11,5,4,47,39,16,5,104,93,22,0.8330459965406144,0.7865621534902206,0.7898396523906444,0,107,100,9,1,48,41,10,2,96,91,13,3,42,11,10,4,47,32,13,5,104,94,20,0.7759724666182253,0.7638774586943954,0.761908766355242,0,108,107,7,1,47,44,4,2,96,84,17,3,42,6,15,4,47,34,4,5,104,96,26,0.7757137833208066,0.7652082124599855,0.7638508906522278,0,108,108,10,1,48,43,10,2,96,93,23,3,42,4,9,4,47,21,7,5,103,90,26,0.7269755844308774,0.7134027244961194,0.7019947008098132,0,107,83,10,1,48,39,19,2,96,91,19,3,42,10,10,4,47,27,17,5,103,90,28,0.7114179777819128,0.7037445553691195,0.6966351797526995,0,107,106,5,1,48,15,0,2,96,90,15,3,41,18,6,4,47,31,38,5,104,95,24,0.8016154170224925,0.7087857670663373,0.7140894629788123,0,107,105,7,1,48,11,0,2,96,93,17,3,41,9,6,4,47,30,39,5,104,93,33,0.7593053987049205,0.655210985762461,0.647010614920562,0,107,104,5,1,48,45,7,2,96,91,14,3,41,11,13,4,47,31,8,5,104,89,25,0.7866811008335582,0.773502610878377,0.774056855327844,0,107,104,8,1,48,13,0,2,96,92,16,3,41,3,3,4,47,36,38,5,104,101,29,0.7573054739689908,0.6685685513597951,0.6439851236304914
300,2,512,1e-05,20,10,Wame,0.85,0.8215985968428965,0.855424705587572,0.8190929591581058,0.8363818591831621,0.8626910548734653,0.8572144288577155,0.8582164328657315,0.8036072144288577,0.8682364729458918,0.8699899799599199,0.8063063063063063,0.8423423423423423,0.8153153153153153,0.8175675675675675,0.8603603603603603,0.8487584650112867,0.8532731376975169,0.8148984198645598,0.8397291196388262,0.8577878103837472,13.319045985932462,0,107,95,6,1,48,43,11,2,97,86,10,3,41,20,19,4,47,33,26,5,104,81,14,0.7595829691158761,0.7731767383727975,0.7640837273497428,0,107,104,5,1,48,40,2,2,96,86,21,3,42,22,16,4,47,32,11,5,104,90,15,0.8150873304287511,0.7951957477521705,0.8035829370321109,0,107,105,1,1,48,21,0,2,96,91,21,3,42,12,12,4,47,41,31,5,104,92,17,0.786091196569655,0.7348991956238674,0.7310288173314908,0,108,94,4,1,47,44,18,2,96,90,14,3,42,18,17,4,47,30,5,5,104,87,23,0.7827638950898185,0.7745747242644406,0.7720474508698185,0,108,104,3,1,48,48,4,2,96,89,16,3,42,12,10,4,47,36,8,5,103,93,21,0.8203474041384049,0.807438441696386,0.8060609413036323,0,107,101,9,1,48,45,6,2,96,93,11,3,42,18,14,4,47,32,6,5,103,87,21,0.8174877245490606,0.8007096533701388,0.805673116257629,0,107,104,7,1,48,43,1,2,96,92,13,3,41,16,13,4,47,33,9,5,104,90,22,0.8219016654347499,0.7973142434812006,0.8060638597528244,0,107,106,6,1,48,17,0,2,96,88,14,3,41,13,7,4,47,43,37,5,104,94,18,0.8059932306235429,0.7328834134233246,0.725627929043577,0,107,105,9,1,48,44,7,2,96,84,9,3,41,18,13,4,47,31,12,5,104,90,21,0.7999016234535498,0.7894930919325406,0.7923503688389527,0,107,104,10,1,48,48,10,2,96,90,16,3,41,16,10,4,47,31,3,5,104,91,14,0.8304565833915425,0.8057134978910935,0.8086305654585599
